"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"linear",0.1,0,"L",5.931,TRUE,2014-12-03,7,0.1,3,2
1,2,"linear",0.2,0,"L",1.0509,TRUE,2014-12-03,7,0.2,3,2
1,3,"radial",0.2,0,"L",1.7517,TRUE,2014-12-03,7,0.2,3,2
1,4,"linear",0.05,0,"L",2.8058,TRUE,2014-12-03,7,0.05,3,2
1,5,"linear",0,0.2,"R",1.2701,TRUE,2014-12-03,7,0.2,3,2
1,6,"radial",0,0.05,"L",3.8531,FALSE,2014-12-03,7,0.05,3,2
1,7,"radial",0,0.2,"R",0.73405,TRUE,2014-12-03,7,0.2,3,2
1,8,"linear",0,0.15,"R",1.2013,TRUE,2014-12-03,7,0.15,3,2
1,9,"radial",0,0.15,"R",1.0709,TRUE,2014-12-03,7,0.15,3,2
1,10,"linear",0,0.1,"R",3.3864,TRUE,2014-12-03,7,0.1,3,2
1,11,"radial",0.05,0,"R",4.9043,FALSE,2014-12-03,7,0.05,3,2
1,12,"linear",0,0.05,"R",4.3872,TRUE,2014-12-03,7,0.05,3,2
1,13,"radial",0.15,0,"L",0.88424,TRUE,2014-12-03,7,0.15,3,2
1,14,"linear",0.15,0,"L",2.6024,TRUE,2014-12-03,7,0.15,3,2
1,15,"radial",0,0.1,"R",1.288,TRUE,2014-12-03,7,0.1,3,2
1,16,"radial",0.1,0,"L",1.7685,TRUE,2014-12-03,7,0.1,3,2
2,1,"radial",0.2,0,"L",1.2576,TRUE,2014-12-03,7,0.2,3,2
2,2,"linear",0.1,0,"L",1.0344,TRUE,2014-12-03,7,0.1,3,2
2,3,"linear",0.2,0,"L",0.62293,TRUE,2014-12-03,7,0.2,3,2
2,4,"linear",0.05,0,"L",1.1726,TRUE,2014-12-03,7,0.05,3,2
2,5,"linear",0,0.2,"R",0.78415,TRUE,2014-12-03,7,0.2,3,2
2,6,"radial",0,0.05,"L",2.2521,FALSE,2014-12-03,7,0.05,3,2
2,7,"radial",0,0.2,"R",0.75117,TRUE,2014-12-03,7,0.2,3,2
2,8,"linear",0,0.15,"R",0.96761,TRUE,2014-12-03,7,0.15,3,2
2,9,"linear",0,0.1,"R",2.0853,TRUE,2014-12-03,7,0.1,3,2
